SISTEMA,TARIFA,CIA,MES,FEE,P1.,P2.,P3.,P4.,P5,P6.
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,7.5,0.200672,0.146117,0.086916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,8.5,0.201672,0.147117,0.087916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,9.5,0.202672,0.148117,0.088916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,11.5,0.204672,0.150117,0.09016,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,13.5,0.206672,0.152117,0.092916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,15.5,0.208672,0.154117,0.094916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,17.5,0.210672,0.156117,0.096916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,19.5,0.212672,0.158117,0.098916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,21.5,0.214672,0.160117,0.100916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,23.5,0.216672,0.162117,0.102916,0,0,0
BALEARES,2.0TD,FACTOR,2023-11-01 00:00:00,25.5,0.218672,0.164117,0.104916,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,4,0.225135,0.168746,0.117959,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,6,0.227135,0.170746,0.119959,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,7.5,0.228635,0.172246,0.121459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,8.5,0.229635,0.173246,0.122459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,9.5,0.230635,0.174246,0.123459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,11.5,0.232635,0.176246,0.125459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,13.5,0.234635,0.178246,0.127459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,15.5,0.236635,0.180246,0.129459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,17.5,0.238635,0.182246,0.131459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,19.5,0.240635,0.184246,0.133459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,21.5,0.242635,0.186246,0.135459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,23.5,0.244635,0.188246,0.137459,0,0,0
BALEARES,2.0TD,FACTOR,2023-10-01 00:00:00,25.5,0.246635,0.190246,0.139459,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,4,0.23612,0.177769,0.122485,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,6,0.23812,0.179769,0.124485,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,7.5,0.23962,0.181269,0.125985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,8.5,0.24062,0.182269,0.126985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,9.5,0.24162,0.183269,0.127985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,11.5,0.24362,0.185269,0.129985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,13.5,0.24562,0.187269,0.131985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,15.5,0.24762,0.189269,0.133985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,17.5,0.24962,0.191269,0.135985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,19.5,0.25162,0.193269,0.137985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,21.5,0.25362,0.195269,0.139985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,23.5,0.25562,0.197269,0.141985,0,0,0
BALEARES,2.0TD,FACTOR,2023-09-01 00:00:00,25.5,0.25762,0.199269,0.143985,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,4,0.223748,0.168626,0.113157,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,6,0.225748,0.170626,0.115157,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,7.5,0.227248,0.172126,0.116657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,8.5,0.228248,0.173126,0.117657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,9.5,0.229248,0.174126,0.118657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,11.5,0.231248,0.176126,0.120657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,13.5,0.233248,0.178126,0.122657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,15.5,0.235248,0.180126,0.124657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,17.5,0.237248,0.182126,0.126657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,19.5,0.239248,0.184126,0.128657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,21.5,0.241248,0.186126,0.130657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,23.5,0.243248,0.188126,0.132657,0,0,0
BALEARES,2.0TD,FACTOR,2023-08-01 00:00:00,25.5,0.245248,0.190126,0.134657,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,4,0.220931,0.166581,0.105551,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,6,0.222931,0.168581,0.107551,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,7.5,0.224431,0.170081,0.109051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,8.5,0.225431,0.171081,0.110051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,9.5,0.226431,0.172081,0.111051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,11.5,0.228431,0.174081,0.113051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,13.5,0.230431,0.176081,0.115051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,15.5,0.232431,0.178081,0.117051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,17.5,0.234431,0.180081,0.119051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,19.5,0.236431,0.182081,0.121051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,21.5,0.238431,0.184081,0.123051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,23.5,0.240431,0.186081,0.125051,0,0,0
BALEARES,2.0TD,FACTOR,2023-07-01 00:00:00,25.5,0.242431,0.188081,0.127051,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,4,0.22195,0.166518,0.110365,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,6,0.22395,0.168518,0.112365,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,7.5,0.22545,0.170018,0.11386500000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,8.5,0.22645,0.171018,0.11486500000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,9.5,0.22745,0.172018,0.11586500000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,11.5,0.22945000000000002,0.174018,0.11786500000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,13.5,0.23145000000000002,0.176018,0.11986500000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,15.5,0.23345000000000002,0.178018,0.12186500000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,17.5,0.23545000000000002,0.180018,0.12386500000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,19.5,0.23745000000000002,0.182018,0.125865,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,21.5,0.23945000000000002,0.18401800000000001,0.127865,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,23.5,0.24145000000000003,0.18601800000000002,0.129865,0,0,0
BALEARES,2.0TD,FACTOR,2023-06-01 00:00:00,25.5,0.24345000000000003,0.18801800000000002,0.131865,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,4,0.199791,0.146745,0.096003,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,6,0.201791,0.148745,0.098003,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,7.5,0.203291,0.150245,0.09950300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,8.5,0.204291,0.151245,0.10050300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,9.5,0.205291,0.152245,0.10150300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,11.5,0.207291,0.154245,0.10350300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,13.5,0.209291,0.156245,0.10550300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,15.5,0.211291,0.158245,0.10750300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,17.5,0.213291,0.160245,0.10950300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,19.5,0.215291,0.162245,0.11150300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,21.5,0.217291,0.164245,0.11350300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,23.5,0.219291,0.166245,0.11550300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-05-01 00:00:00,25.5,0.22129100000000002,0.168245,0.11750300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,4,0.211867,0.15788,0.097693,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,6,0.213867,0.15988,0.099693,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,7.5,0.215367,0.16138,0.101193,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,8.5,0.216367,0.16238,0.102193,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,9.5,0.217367,0.16338,0.10319300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,11.5,0.219367,0.16538,0.10519300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,13.5,0.221367,0.16738,0.10719300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,15.5,0.223367,0.16938,0.10919300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,17.5,0.225367,0.17138,0.11119300000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,19.5,0.227367,0.17338,0.11319300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,21.5,0.22936700000000002,0.17538,0.11519300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,23.5,0.23136700000000002,0.17738,0.11719300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-04-01 00:00:00,25.5,0.23336700000000002,0.17938,0.11919300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,4,0.227332,0.168784,0.119918,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,6,0.229332,0.170784,0.121918,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,7.5,0.230832,0.172284,0.123418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,8.5,0.231832,0.173284,0.124418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,9.5,0.232832,0.174284,0.125418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,11.5,0.234832,0.176284,0.127418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,13.5,0.23683200000000001,0.178284,0.129418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,15.5,0.23883200000000002,0.180284,0.131418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,17.5,0.24083200000000002,0.182284,0.133418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,19.5,0.24283200000000002,0.184284,0.135418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,21.5,0.24483200000000002,0.186284,0.137418,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,23.5,0.24683200000000002,0.188284,0.13941800000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-03-01 00:00:00,25.5,0.24883200000000003,0.190284,0.14141800000000002,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,4,0.288781,0.223558,0.157188,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,6,0.290781,0.225558,0.159188,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,7.5,0.292281,0.227058,0.160688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,8.5,0.293281,0.228058,0.161688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,9.5,0.294281,0.229058,0.162688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,11.5,0.296281,0.231058,0.164688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,13.5,0.298281,0.23305800000000002,0.166688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,15.5,0.300281,0.23505800000000002,0.168688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,17.5,0.302281,0.23705800000000002,0.170688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,19.5,0.304281,0.23905800000000002,0.172688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,21.5,0.306281,0.24105800000000002,0.174688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,23.5,0.308281,0.24305800000000002,0.176688,0,0,0
BALEARES,2.0TD,FACTOR,2023-02-01 00:00:00,25.5,0.31028100000000003,0.24505800000000003,0.178688,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,4,0.219671,0.161836,0.089041,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,6,0.221671,0.163836,0.091041,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,7.5,0.223171,0.165336,0.092541,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,8.5,0.224171,0.166336,0.093541,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,9.5,0.225171,0.167336,0.094541,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,11.5,0.227171,0.16933600000000001,0.096541,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,13.5,0.229171,0.17133600000000002,0.098541,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,15.5,0.23117100000000002,0.17333600000000002,0.100541,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,17.5,0.23317100000000002,0.17533600000000002,0.10254100000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,19.5,0.23517100000000002,0.17733600000000002,0.10454100000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,21.5,0.23717100000000002,0.17933600000000002,0.10654100000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,23.5,0.23917100000000002,0.18133600000000002,0.10854100000000001,0,0,0
BALEARES,2.0TD,FACTOR,2023-01-01 00:00:00,25.5,0.24117100000000002,0.18333600000000003,0.11054100000000001,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,4,0.233947,0.174319,0.136068,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,6,0.235947,0.176319,0.138068,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,7.5,0.237447,0.177819,0.139568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,8.5,0.238447,0.178819,0.140568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,9.5,0.239447,0.179819,0.141568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,11.5,0.241447,0.181819,0.143568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,13.5,0.243447,0.183819,0.145568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,15.5,0.245447,0.185819,0.147568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,17.5,0.247447,0.187819,0.149568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,19.5,0.249447,0.18981900000000002,0.151568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,21.5,0.251447,0.19181900000000002,0.153568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,23.5,0.253447,0.19381900000000002,0.155568,0,0,0
BALEARES,2.0TD,FACTOR,2022-12-01 00:00:00,25.5,0.255447,0.19581900000000002,0.157568,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,4,0.25651,0.194656,0.142233,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,6,0.25851,0.196656,0.144233,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,7.5,0.26001,0.198156,0.145733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,8.5,0.26101,0.199156,0.146733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,9.5,0.26201,0.200156,0.147733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,11.5,0.26401,0.202156,0.149733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,13.5,0.26601,0.204156,0.151733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,15.5,0.26801,0.206156,0.153733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,17.5,0.27001000000000003,0.208156,0.155733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,19.5,0.27201000000000003,0.210156,0.157733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,21.5,0.27401000000000003,0.212156,0.159733,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,23.5,0.27601000000000003,0.214156,0.16173300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-11-01 00:00:00,25.5,0.27801000000000003,0.21615600000000001,0.16373300000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,4,0.278333,0.215732,0.149722,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,4,0.225135,0.168746,0.117959,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,6,0.280333,0.217732,0.151722,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,6,0.227135,0.170746,0.119959,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,7.5,0.281833,0.219232,0.153222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,7.5,0.228635,0.172246,0.121459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,8.5,0.282833,0.220232,0.154222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,8.5,0.229635,0.173246,0.122459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,9.5,0.283833,0.221232,0.155222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,9.5,0.230635,0.174246,0.123459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,11.5,0.285833,0.223232,0.157222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,11.5,0.232635,0.176246,0.125459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,13.5,0.287833,0.22523200000000002,0.159222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,13.5,0.234635,0.178246,0.127459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,15.5,0.289833,0.22723200000000002,0.161222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,15.5,0.236635,0.180246,0.129459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,17.5,0.291833,0.22923200000000002,0.163222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,17.5,0.238635,0.182246,0.131459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,19.5,0.293833,0.23123200000000002,0.165222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,19.5,0.240635,0.184246,0.133459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,21.5,0.295833,0.23323200000000002,0.167222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,21.5,0.242635,0.186246,0.135459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,23.5,0.297833,0.23523200000000002,0.169222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,23.5,0.244635,0.188246,0.137459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,25.5,0.299833,0.23723200000000003,0.171222,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,25.5,0.246635,0.190246,0.139459,0,0,0
BALEARES,2.0TD,FACTOR,2022-10-01 00:00:00,29.5,0.248635,0.192246,0.141459,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,4,0.291065,0.22778,0.155108,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,6,0.293065,0.22978,0.157108,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,7.5,0.294565,0.23128,0.158608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,8.5,0.295565,0.23228000000000001,0.159608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,9.5,0.296565,0.23328000000000002,0.160608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,11.5,0.298565,0.23528000000000002,0.162608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,13.5,0.300565,0.23728000000000002,0.164608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,15.5,0.30256500000000003,0.23928000000000002,0.166608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,17.5,0.30456500000000003,0.24128000000000002,0.168608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,19.5,0.30656500000000003,0.24328000000000002,0.170608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,21.5,0.30856500000000003,0.24528000000000003,0.172608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,23.5,0.31056500000000004,0.24728000000000003,0.174608,0,0,0
BALEARES,2.0TD,FACTOR,2022-09-01 00:00:00,25.5,0.31256500000000004,0.24928000000000003,0.17660800000000001,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,4,0.30076,0.239463,0.174729,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,6,0.30276000000000003,0.241463,0.176729,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,7.5,0.30426000000000003,0.242963,0.178229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,8.5,0.30526000000000003,0.243963,0.179229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,9.5,0.30626000000000003,0.24496300000000001,0.180229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,11.5,0.30826000000000003,0.24696300000000002,0.182229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,13.5,0.31026000000000004,0.24896300000000002,0.184229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,15.5,0.31226000000000004,0.250963,0.186229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,17.5,0.31426000000000004,0.252963,0.188229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,19.5,0.31626000000000004,0.254963,0.190229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,21.5,0.31826000000000004,0.256963,0.192229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,23.5,0.32026000000000004,0.258963,0.194229,0,0,0
BALEARES,2.0TD,FACTOR,2022-08-01 00:00:00,25.5,0.32226000000000005,0.260963,0.19622900000000001,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,4,0.285657,0.225667,0.160433,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,6,0.287657,0.227667,0.162433,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,7.5,0.289157,0.229167,0.163933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,8.5,0.290157,0.230167,0.164933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,9.5,0.291157,0.231167,0.165933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,11.5,0.293157,0.233167,0.167933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,13.5,0.295157,0.23516700000000001,0.169933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,15.5,0.297157,0.23716700000000002,0.171933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,17.5,0.299157,0.23916700000000002,0.173933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,19.5,0.301157,0.24116700000000002,0.175933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,21.5,0.303157,0.24316700000000002,0.177933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,23.5,0.305157,0.24516700000000002,0.179933,0,0,0
BALEARES,2.0TD,FACTOR,2022-07-01 00:00:00,25.5,0.307157,0.24716700000000003,0.181933,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,4,0.319938,0.256482,0.184766,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,6,0.321938,0.258482,0.18676600000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,7.5,0.323438,0.259982,0.18826600000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,8.5,0.324438,0.260982,0.18926600000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,9.5,0.325438,0.261982,0.19026600000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,11.5,0.327438,0.263982,0.19226600000000002,0,0,0
BALEARES,2.0TD,FACTOR,2022-06-01 00:00:00,13.5,0.329438,0.265982,0.19426600000000002,0,0,0
